time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2902.448896	273.232727	1.261861	0.017343	93
2904.540989	273.187836	1.229027	0.018625	95
2906.632721	273.150055	1.193679	0.019601	97
2908.725180	273.067963	1.158411	0.020611	99
2910.817526	273.017151	1.122392	0.021308	101
2912.910125	272.937500	1.088948	0.022280	103
2915.002146	272.885742	1.056288	0.023223	105
2917.094594	272.858276	1.024280	0.024130	107
2919.186634	272.864014	0.994256	0.025095	109
2921.278338	272.847687	0.962122	0.025975	111
2923.370048	272.865112	0.932620	0.027054	113
2925.462021	272.912262	0.903342	0.028051	115
2927.553620	272.894897	0.873534	0.028837	117
2929.645802	272.895905	0.843828	0.029386	119
2931.737642	272.937378	0.813969	0.030183	121
2933.829978	272.917419	0.785979	0.030534	123
2935.921357	272.903107	0.760013	0.031073	125
2938.012573	272.864929	0.734910	0.031516	127
2940.103997	272.839813	0.711718	0.031814	129
2942.195556	272.820648	0.687870	0.032266	131
2944.286040	272.745850	0.664372	0.032318	133
2946.378676	272.667664	0.641197	0.032219	135
2948.472872	272.584351	0.619037	0.032586	137
2950.563457	272.521515	0.597065	0.032522	139
2952.655756	272.455261	0.576855	0.032468	141
2954.747535	272.385620	0.556354	0.032286	143
2956.840906	272.370575	0.538386	0.032246	145
2958.931505	272.339539	0.519801	0.031952	147
2961.024002	272.360016	0.502695	0.032111	149
2963.115964	272.348969	0.485928	0.032007	151
2965.208060	272.399139	0.468372	0.031625	153
2967.299218	272.398773	0.451664	0.031464	155
2969.391496	272.400055	0.436202	0.031230	157
2971.483074	272.426971	0.420987	0.030862	159
2973.575365	272.373810	0.406260	0.030582	161
2975.667256	272.369110	0.391900	0.030257	163
